Date,Open,High,Low,Close,Adj Close,Volume,Open_Direction,High_Direction,Low_Direction,Close_Direction,Adj Close_Direction
2019/4/11,50.21250153,50.25,49.61000061,49.73749924,47.88222885,83603200,up,up,up,down,down
2019/4/12,49.79999924,50.03499985,49.05250168,49.71749878,47.86297607,111042800,down,down,down,down,down
2019/4/15,49.64500046,49.96250153,49.50249863,49.80749893,47.94963074,70146400,down,down,up,up,up
2019/4/16,49.86500168,50.34249878,49.63999939,49.8125,47.95444489,102785600,up,up,up,up,up
2019/4/17,49.88499832,50.84500122,49.65250015,50.78250122,48.88825989,115627200,up,up,up,up,up
2019/4/18,50.77999878,51.03749847,50.63000107,50.96500015,49.06394577,96783200,up,up,up,up,up
2019/4/22,50.70750046,51.23500061,50.58499908,51.13249969,49.22519684,77758000,down,up,down,up,up
2019/4/23,51.10749817,51.9375,50.97499847,51.86999893,49.93518829,93292000,up,up,up,up,up
2019/4/24,51.84000015,52.11999893,51.76250076,51.79000092,49.85817719,70162400,up,up,up,down,down
2019/4/25,51.70750046,51.93999863,51.27999878,51.31999969,49.4057045,74172800,down,down,down,down,down
2019/4/26,51.22499847,51.25,50.52999878,51.07500076,49.16984177,74596400,down,down,down,down,down
2019/4/29,51.09999847,51.49250031,50.96500015,51.15250015,49.2444458,88818800,down,up,up,up,up
2019/4/30,50.76499939,50.84999847,49.77750015,50.16749954,48.29618835,186139600,down,down,down,down,down
2019/5/1,52.47000122,53.82749939,52.30749893,52.63000107,50.66684341,259309200,up,up,up,up,up
2019/5/2,52.45999908,53.16249847,52.03250122,52.28749847,50.33711624,127985200,down,down,down,down,down
2019/5/3,52.72249985,52.95999908,52.55749893,52.9375,50.96287918,83569600,up,down,up,up,up
2019/5/6,51.07249832,52.20999908,50.875,52.11999893,50.17586899,129772400,down,down,down,down,down
2019/5/7,51.47000122,51.85499954,50.20750046,50.71500015,48.82326889,155054800,up,down,down,down,down
2019/5/8,50.47499847,51.33499908,50.4375,50.72499847,48.83290482,105358000,down,down,up,up,up
2019/5/9,50.09999847,50.41999817,49.16500092,50.18000031,48.30823517,139634400,down,down,down,down,down
2019/5/10,49.35499954,49.71250153,48.19250107,49.29499817,47.63899231,164834800,down,down,down,down,down
2019/5/13,46.92750168,47.36999893,45.71250153,46.43000031,44.87023926,229722400,down,down,down,down,down
2019/5/14,46.60250092,47.42499924,46.35250092,47.16500092,45.58055115,146118800,down,up,up,up,up
2019/5/15,46.56750107,47.9375,46.50500107,47.72999954,46.12656784,106178800,down,up,up,up,up
2019/5/16,47.47750092,48.11750031,47.20999908,47.52000046,45.92362213,132125600,up,up,up,down,down
2019/5/17,46.73249817,47.72499847,46.68999863,47.25,45.66269684,131516400,down,down,down,down,down
2019/5/20,45.88000107,46.08750153,45.06999969,45.77249908,44.23482895,154449200,down,down,down,down,down
2019/5/21,46.30500031,47,46.17499924,46.65000153,45.08284378,113459200,up,up,up,up,up
2019/5/22,46.16500092,46.42750168,45.63750076,45.69499969,44.15993118,118994400,down,down,down,down,down
2019/5/23,44.95000076,45.13499832,44.45249939,44.91500092,43.40614319,146118800,down,down,down,down,down
2019/5/24,45.04999924,45.53499985,44.65499878,44.74250031,43.23942947,94858800,up,up,up,down,down
2019/5/28,44.72999954,45.14749908,44.47750092,44.55749893,43.06064606,111792800,down,down,down,down,down
2019/5/29,44.10499954,44.83750153,44,44.34500122,42.85527802,113924800,down,down,down,down,down
2019/5/30,44.48749924,44.80749893,44.16749954,44.57500076,43.0775528,84873600,up,down,up,up,up
2019/5/31,44.05749893,44.49750137,43.74750137,43.76750183,42.29718399,108174400,down,down,down,down,down
2019/6/3,43.90000153,44.47999954,42.56750107,43.32500076,41.86955261,161584400,down,down,down,down,down
2019/6/4,43.86000061,44.95750046,43.63000107,44.90999985,43.40130997,123872000,down,up,up,up,up
2019/6/5,46.06999969,46.24750137,45.28499985,45.63499832,44.10193634,119093600,up,up,up,up,up
2019/6/6,45.77000046,46.36750031,45.53749847,46.30500031,44.74943924,90105200,down,up,up,up,up
2019/6/7,46.62749863,47.97999954,46.44250107,47.53749847,45.9405365,122737600,up,up,up,up,up
2019/6/10,47.95249939,48.84249878,47.90499878,48.14500046,46.52762604,104883600,up,up,up,up,up
2019/6/11,48.71500015,49,48.40000153,48.70249939,47.06640244,107731600,up,up,up,up,up
2019/6/12,48.48749924,48.99250031,48.34749985,48.54750061,46.9166069,73012800,down,down,down,down,down
2019/6/13,48.67499924,49.19749832,48.40000153,48.53749847,46.90694809,86698400,up,up,up,down,down
2019/6/14,47.88750076,48.39749908,47.57500076,48.18500137,46.56628418,75046000,down,down,down,down,down
2019/6/17,48.22499847,48.74000168,48.04249954,48.47249985,46.8441124,58676400,up,up,up,up,up
2019/6/18,49.01250076,50.07249832,48.80250168,49.61249924,47.94582748,106204000,up,up,up,up,up
2019/6/19,49.91999817,49.97000122,49.32749939,49.46749878,47.80569839,84496800,up,down,up,down,down
2019/6/20,50.09249878,50.15250015,49.50749969,49.86500168,48.18984985,86056000,up,up,up,up,up
2019/6/21,49.70000076,50.21250153,49.53749847,49.69499969,48.02555466,191202400,down,up,up,down,down
2019/6/24,49.63499832,50.04000092,49.54249954,49.64500046,47.9772377,72881600,down,down,up,down,down
2019/6/25,49.60749817,49.81499863,48.82249832,48.89250183,47.25001907,84281200,down,down,down,down,down
2019/6/26,49.44250107,50.24750137,49.33750153,49.95000076,48.27199173,104270000,down,up,up,up,up
2019/6/27,50.07249832,50.39250183,49.89250183,49.93500137,48.25749588,83598800,up,up,up,down,down
2019/6/28,49.66999817,49.875,49.26250076,49.47999954,47.81778717,124442400,down,down,down,down,down
2019/7/1,50.79249954,51.12250137,50.16249847,50.38750076,48.69479752,109012000,up,up,up,up,up
2019/7/2,50.35250092,50.78250122,50.34000015,50.68249893,48.97987747,67740800,down,down,up,up,up
2019/7/3,50.81999969,51.11000061,50.67250061,51.10250092,49.38577652,45448000,up,up,up,up,up
2019/7/5,50.83750153,51.27000046,50.72499847,51.05749893,49.34228897,69062000,up,up,up,down,down
2019/7/8,50.20249939,50.34999847,49.60250092,50.00500107,48.32514572,101354400,down,down,down,down,down
2019/7/9,49.79999924,50.37749863,49.70249939,50.31000137,48.61989975,82312000,down,up,up,up,up
2019/7/10,50.46250153,50.93249893,50.38999939,50.80749893,49.1006813,71588400,up,up,up,up,up
2019/7/11,50.82749939,51.09749985,50.42750168,50.4375,48.74310684,80767200,up,up,up,down,down
2019/7/12,50.61249924,51,50.54999924,50.82500076,49.11759567,70380800,down,down,up,up,up
2019/7/15,51.02249908,51.46749878,51,51.30250168,49.57906342,67789600,up,up,up,up,up
2019/7/16,51.14749908,51.52750015,50.875,51.125,49.40751648,67467200,up,up,down,down,down
2019/7/17,51.01250076,51.27249908,50.81750107,50.83750153,49.12968063,56430000,down,down,down,down,down
2019/7/18,51,51.47000122,50.92499924,51.41500092,49.68777466,74162400,down,up,up,up,up
2019/7/19,51.44749832,51.625,50.59000015,50.64749908,48.94605637,83717200,up,up,down,down,down
2019/7/22,50.91249847,51.80749893,50.90250015,51.80500031,50.06468201,89111600,down,up,up,up,up
2019/7/23,52.11500168,52.22750092,51.82249832,52.20999908,50.45606613,73420800,up,up,up,up,up
2019/7/24,51.91749954,52.28749847,51.79249954,52.16749954,50.41498947,59966400,down,up,down,down,down
2019/7/25,52.22249985,52.31000137,51.68249893,51.75500107,50.01635361,55638400,up,up,down,down,down
2019/7/26,51.86999893,52.43249893,51.78499985,51.93500137,50.19029999,70475600,down,up,up,up,up
2019/7/29,52.11500168,52.65999985,52.11000061,52.41999817,50.65901184,86693600,up,up,up,up,up
2019/7/30,52.18999863,52.54000092,51.82749939,52.19499969,50.4415741,135742800,up,down,down,down,down
2019/7/31,54.10499954,55.34249878,52.82500076,53.25999832,51.47079086,277125600,up,up,up,up,up
2019/8/1,53.47499847,54.50749969,51.68500137,52.10749817,50.35700989,216071600,down,down,down,down,down
2019/8/2,51.38249969,51.60749817,50.40750122,51.00500107,49.29154968,163448400,down,down,down,down,down
2019/8/5,49.49750137,49.66249847,48.14500046,48.33499908,46.71124649,209572000,down,down,down,down,down
2019/8/6,49.07749939,49.51750183,48.50999832,49.25,47.59550476,143299200,down,down,up,up,up
2019/8/7,48.85250092,49.88999939,48.45500183,49.75999832,48.08837128,133457600,down,up,down,up,up
2019/8/8,50.04999924,50.88249969,49.84749985,50.85749817,49.14900589,108038000,up,up,up,up,up
2019/8/9,50.32500076,50.68999863,49.82249832,50.24750137,48.7440033,98478800,up,down,down,down,down
2019/8/12,49.90499878,50.51250076,49.78749847,50.11999893,48.62030411,89927600,down,down,down,down,down
2019/8/13,50.25500107,53.03499985,50.11999893,52.24250031,50.6792984,188874000,up,up,up,up,up
2019/8/14,50.79000092,51.61000061,50.64749908,50.6875,49.17083359,146189600,up,down,up,down,down
2019/8/15,50.86500168,51.28499985,49.91749954,50.43500137,48.92588806,108909600,up,down,down,down,down
2019/8/16,51.06999969,51.79000092,50.95999908,51.625,50.08027649,110481600,up,up,up,up,up
2019/8/19,52.65499878,53.18249893,52.50749969,52.58750153,51.01398087,97654400,up,up,up,up,up
2019/8/20,52.72000122,53.33750153,52.58000183,52.59000015,51.0164032,107537200,up,up,up,up,up
2019/8/21,53.24750137,53.41249847,52.90000153,53.15999985,51.56934357,86141600,up,up,up,up,up
2019/8/22,53.29750061,53.61000061,52.6875,53.11500168,51.52569199,89014800,up,up,down,down,down
2019/8/23,52.35749817,53.01250076,50.25,50.65999985,49.14415359,187272000,down,down,down,down,down
2019/8/26,51.46500015,51.79750061,51.26499939,51.62250137,50.07786179,104174400,down,down,up,up,up
2019/8/27,51.96500015,52.13750076,50.88249969,51.04000092,49.51278305,103493200,up,up,down,down,down
2019/8/28,51.02500153,51.43000031,50.83000183,51.38249969,49.84503937,63755200,down,down,down,up,up
2019/8/29,52.125,52.33000183,51.66500092,52.25249863,50.68900299,83962000,up,up,up,up,up
2019/8/30,52.54000092,52.61249924,51.79999924,52.18500137,50.62351608,84573600,up,up,up,down,down
2019/9/3,51.60749817,51.74499893,51.05500031,51.42499924,49.88626099,80092000,down,down,down,down,down
2019/9/4,52.09749985,52.36999893,51.83000183,52.29750061,50.73265839,76752400,up,up,up,up,up
2019/9/5,53,53.49250031,52.87749863,53.31999969,51.72455597,95654800,up,up,up,up,up
2019/9/6,53.51250076,53.60499954,53.12749863,53.31499863,51.7197113,77449200,up,up,up,down,down
2019/9/9,53.70999908,54.11000061,52.76750183,53.54249954,51.94041061,109237600,up,up,down,up,up
2019/9/10,53.46500015,54.19499969,52.92750168,54.17499924,52.55397034,127111600,down,up,up,up,up
2019/9/11,54.51750183,55.92750168,54.43249893,55.89749908,54.22493362,177158400,up,up,up,up,up
2019/9/12,56.20000076,56.60499954,55.71500015,55.77249908,54.10367966,128906800,up,up,up,down,down
2019/9/13,55,55.19749832,54.25500107,54.6875,53.05113602,159053200,down,down,down,down,down
2019/9/16,54.43249893,55.03250122,54.38999939,54.97499847,53.33003616,84632400,down,down,up,up,up
2019/9/17,54.99000168,55.20500183,54.77999878,55.17499924,53.52405548,73274800,up,up,up,up,up
2019/9/18,55.26499939,55.71250153,54.86000061,55.69250107,54.02607346,101360000,up,up,up,up,up
2019/9/19,55.50249863,55.93999863,55.09249878,55.24000168,53.58711624,88242400,up,up,up,down,down
2019/9/20,55.34500122,55.63999939,54.36750031,54.43249893,52.80377197,221652400,down,down,down,down,down
2019/9/23,54.73749924,54.95999908,54.41249847,54.68000031,53.04386902,76662000,down,down,up,up,up
2019/9/24,55.25749969,55.62250137,54.29750061,54.41999817,52.79163742,124763200,up,up,down,down,down
2019/9/25,54.63750076,55.375,54.28499985,55.25749969,53.60408783,87613600,down,down,down,up,up
2019/9/26,55,55.23500061,54.70750046,54.97249985,53.32761383,75334000,up,down,up,down,down
2019/9/27,55.13499832,55.24000168,54.31999969,54.70500183,53.06812668,101408000,up,up,down,down,down
2019/9/30,55.22499847,56.14500046,55.19749832,55.99250031,54.3170929,103909600,up,up,up,up,up
2019/10/1,56.26750183,57.05500031,56.04999924,56.14749908,54.46745682,139223200,up,up,up,up,up
2019/10/2,55.76499939,55.89500046,54.48249817,54.74000168,53.10206604,138449200,down,down,down,down,down
2019/10/3,54.60749817,55.24000168,53.78250122,55.20500183,53.55315399,114426000,down,down,down,up,up
2019/10/4,56.40999985,56.87250137,55.97249985,56.75249863,55.05434418,138478800,up,up,up,up,up
2019/10/7,56.56750107,57.48249817,56.45999908,56.76499939,55.06647873,122306000,up,up,up,up,up
2019/10/8,56.45500183,57.01499939,56.08250046,56.09999847,54.42137909,111820000,down,down,down,down,down
2019/10/9,56.75749969,56.94749832,56.40999985,56.75749969,55.05920029,74770400,up,down,up,up,up
2019/10/10,56.98249817,57.61000061,56.82500076,57.52249908,55.80130386,113013600,up,up,up,up,up
2019/10/11,58.23749924,59.40999985,58.07749939,59.05250168,57.28554153,166795600,up,up,up,up,up
2019/10/14,58.72499847,59.53250122,58.66749954,58.96749878,57.20307159,96427600,up,up,up,down,down
2019/10/15,59.09749985,59.41249847,58.72000122,58.83000183,57.0696907,87360000,up,down,up,down,down
2019/10/16,58.34249878,58.81000137,58.29999924,58.59249878,56.83929443,73903200,down,down,down,down,down
2019/10/17,58.77249908,59.03749847,58.38000107,58.81999969,57.05998993,67585200,up,up,up,up,up
2019/10/18,58.64749908,59.39500046,58.57249832,59.10250092,57.33403015,97433600,down,up,up,up,up
2019/10/21,59.38000107,60.24750137,59.33000183,60.12749863,58.3283577,87247200,up,up,up,up,up
2019/10/22,60.29000092,60.54999924,59.90499878,59.99000168,58.19498444,82293600,up,up,up,down,down
2019/10/23,60.52500153,60.81000137,60.30500031,60.79499817,58.97589111,75828800,up,up,up,up,up
2019/10/24,61.12749863,61.20000076,60.45249939,60.89500046,59.07290649,69275200,up,up,up,up,up
2019/10/25,60.79000092,61.68249893,60.72000122,61.64500046,59.80045319,73477200,down,up,up,up,up
2019/10/28,61.85499954,62.3125,61.68000031,62.26250076,60.39948654,96572800,up,up,up,up,up
2019/10/29,62.24250031,62.4375,60.64250183,60.82249832,59.00257874,142839600,up,up,down,down,down
2019/10/30,61.18999863,61.32500076,60.30250168,60.81499863,58.99529266,124522000,down,down,down,down,down
2019/10/31,61.81000137,62.29249954,59.31499863,62.18999863,60.32914734,139162000,up,up,down,up,up
2019/11/1,62.38499832,63.98249817,62.29000092,63.95500183,62.04133987,151125200,up,up,up,up,up
2019/11/4,64.33249664,64.46250153,63.84500122,64.375,62.44877243,103272000,up,up,up,up,up
2019/11/5,64.26249695,64.54750061,64.08000183,64.28250122,62.35904694,79897600,down,up,up,down,down
2019/11/6,64.19249725,64.37249756,63.84249878,64.30999756,62.38572311,75864400,down,down,down,up,up
2019/11/7,64.68499756,65.08750153,64.52749634,64.85749817,63.10573578,94940400,up,up,up,up,up
2019/11/8,64.67250061,65.11000061,64.21250153,65.03500366,63.27844238,69986400,down,up,down,up,up
2019/11/11,64.57499695,65.61750031,64.56999969,65.55000305,63.77952957,81821200,down,up,up,up,up
2019/11/12,65.38749695,65.69750214,65.23000336,65.48999786,63.72113037,87388800,up,up,up,down,down
2019/11/13,65.28250122,66.19499969,65.26750183,66.11750031,64.33169556,102734400,down,up,up,up,up
2019/11/14,65.9375,66.22000122,65.52500153,65.66000366,63.88655472,89182800,up,up,up,down,down
2019/11/15,65.91999817,66.44499969,65.75250244,66.44000244,64.64549255,100206400,down,up,up,up,up
2019/11/18,66.44999695,66.85749817,66.05750275,66.77500153,64.97144318,86703200,up,up,up,up,up
2019/11/19,66.97499847,67,66.34750366,66.57250214,64.77441406,76167200,up,up,up,down,down
2019/11/20,66.38500214,66.51999664,65.09999847,65.79750061,64.0203476,106234400,down,down,down,down,down
2019/11/21,65.92250061,66.00250244,65.29499817,65.50250244,63.73330307,121395200,down,down,up,down,down
2019/11/22,65.64749908,65.79499817,65.20999908,65.44499969,63.67736053,65325200,down,down,down,down,down
2019/11/25,65.67749786,66.61000061,65.62999725,66.59249878,64.79386902,84020400,up,up,up,up,up
2019/11/26,66.73500061,66.79000092,65.625,66.07250214,64.28791046,105207600,up,up,down,down,down
2019/11/27,66.39499664,66.99500275,66.32749939,66.95999908,65.15142822,65235600,down,up,up,up,up
2019/11/29,66.65000153,67,66.47499847,66.8125,65.00792694,46617600,up,up,up,down,down
2019/12/2,66.81749725,67.0625,65.86250305,66.04000092,64.25630188,94487200,up,up,down,down,down
2019/12/3,64.57749939,64.88249969,64.07250214,64.86250305,63.1105957,114430400,down,down,down,down,down
2019/12/4,65.26750183,65.82749939,65.16999817,65.43499756,63.66762924,67181600,up,up,up,up,up
2019/12/5,65.94750214,66.47250366,65.68250275,66.39499664,64.60170746,74424400,up,up,up,up,up
2019/12/6,66.87000275,67.75,66.82499695,67.67749786,65.84954834,106075600,up,up,up,up,up
2019/12/9,67.5,67.69999695,66.22750092,66.73000336,64.92765808,128042400,up,down,down,down,down
2019/12/10,67.15000153,67.51750183,66.46499634,67.12000275,65.30712128,90420400,down,down,up,up,up
2019/12/11,67.20249939,67.77500153,67.125,67.69249725,65.86415863,78756800,up,up,up,up,up
2019/12/12,66.94499969,68.13999939,66.83000183,67.86499786,66.03200531,137310400,down,up,down,up,up
2019/12/13,67.86499786,68.82499695,67.73249817,68.78749847,66.92958069,133587600,up,up,up,up,up
2019/12/16,69.25,70.19750214,69.24500275,69.96499634,68.07526398,128186000,up,up,up,up,up
2019/12/17,69.89250183,70.44249725,69.69999695,70.10250092,68.20907593,114158400,up,up,up,up,up
2019/12/18,69.94999695,70.47499847,69.77999878,69.93499756,68.04608154,116028400,up,up,up,down,down
2019/12/19,69.875,70.29499817,69.73750305,70.00499725,68.11419678,98369200,down,down,down,up,up
2019/12/20,70.55750275,70.66249847,69.63999939,69.86000061,67.97312164,275978000,up,up,down,down,down
2019/12/23,70.13249969,71.0625,70.09249878,71,69.0823288,98572000,down,up,up,up,up
2019/12/24,71.17250061,71.22250366,70.73000336,71.06749725,69.14800262,48478800,up,up,up,up,up
2019/12/26,71.20500183,72.49500275,71.17500305,72.47750092,70.51992035,93121200,up,up,up,up,up
2019/12/27,72.77999878,73.49250031,72.02999878,72.44999695,70.49315643,146266000,up,up,up,down,down
2019/12/30,72.36499786,73.17250061,71.30500031,72.87999725,70.91153717,144114400,down,down,down,up,up
2019/12/31,72.48249817,73.41999817,72.37999725,73.41249847,71.42966461,100805600,up,up,up,up,up
2020/1/2,74.05999756,75.15000153,73.79750061,75.08750153,73.05942535,135480400,up,up,up,up,up
2020/1/3,74.28749847,75.14499664,74.125,74.35749817,72.34913635,146322800,up,down,up,down,down
2020/1/6,73.44750214,74.98999786,73.1875,74.94999695,72.92563629,118387200,down,down,down,up,up
2020/1/7,74.95999908,75.22499847,74.37000275,74.59750366,72.58264923,108872000,up,up,up,down,down
2020/1/8,74.29000092,76.11000061,74.29000092,75.79750061,73.75025177,132079200,down,up,down,up,up
2020/1/9,76.80999756,77.60749817,76.55000305,77.40750122,75.31676483,170108400,up,up,up,up,up
2020/1/10,77.65000153,78.16750336,77.0625,77.58249664,75.48703003,140644800,up,up,up,up,up
2020/1/13,77.91000366,79.26750183,77.78749847,79.23999786,77.09976196,121532000,up,up,up,up,up
2020/1/14,79.17500305,79.39250183,78.04250336,78.16999817,76.0586853,161954400,up,up,up,down,down
2020/1/15,77.96250153,78.875,77.38749695,77.83499908,75.73270416,121923600,down,down,down,down,down
2020/1/16,78.39749908,78.92500305,78.02249908,78.80999756,76.68136597,108829200,up,up,up,up,up
2020/1/17,79.06749725,79.68499756,78.75,79.68250275,77.53030396,137816400,up,up,up,up,up
2020/1/21,79.29750061,79.75499725,79,79.14250183,77.0049057,110843200,up,up,up,down,down
2020/1/22,79.64499664,79.99749756,79.32749939,79.42500305,77.2797699,101832400,up,up,up,up,up
2020/1/23,79.48000336,79.88999939,78.91249847,79.80750275,77.65195465,104472000,down,down,down,up,up
2020/1/24,80.0625,80.83249664,79.37999725,79.57749939,77.42813873,146537600,up,up,up,down,down
2020/1/27,77.51499939,77.94249725,76.22000122,77.23750305,75.15135193,161940000,down,down,down,down,down
2020/1/28,78.15000153,79.59999847,78.04750061,79.42250061,77.27733612,162234000,up,up,up,up,up
2020/1/29,81.11250305,81.96250153,80.34500122,81.08499908,78.89493561,216229200,up,up,up,up,up
2020/1/30,80.13500214,81.02249908,79.6875,80.96749878,78.7806015,126743200,down,down,down,down,down
2020/1/31,80.23249817,80.66999817,77.07250214,77.37750244,75.28755951,199588400,up,down,down,down,down
2020/2/3,76.07499695,78.37249756,75.55500031,77.16500092,75.08081818,173788400,down,down,down,down,down
2020/2/4,78.82749939,79.91000366,78.40750122,79.71250153,77.55949402,136616400,up,up,up,up,up
2020/2/5,80.87999725,81.19000244,79.73750305,80.36250305,78.1919632,118826800,up,up,up,up,up
2020/2/6,80.64250183,81.30500031,80.06500244,81.30249786,79.10657501,105425600,down,up,up,up,up
2020/2/7,80.59249878,80.84999847,79.5,80.00749969,78.03131104,117684000,down,down,down,down,down
2020/2/10,78.54499817,80.38749695,78.46250153,80.38749695,78.40190125,109348800,down,down,down,up,up
2020/2/11,80.90000153,80.97499847,79.67749786,79.90249634,77.92888641,94323200,up,up,up,down,down
2020/2/12,80.36750031,81.80500031,80.36750031,81.80000305,79.7795105,113730400,down,up,up,up,up
2020/2/13,81.04750061,81.55500031,80.83750153,81.21749878,79.21141815,94747600,up,down,up,down,down
2020/2/14,81.18499756,81.49500275,80.71250153,81.23750305,79.23090363,80113600,up,down,down,up,up
2020/2/18,78.83999634,79.9375,78.65249634,79.75,77.78014374,152531200,down,down,down,down,down
2020/2/19,80,81.14250183,80,80.90499878,78.90663147,93984000,up,up,up,up,up
2020/2/20,80.65750122,81.16249847,79.55249786,80.07499695,78.09712982,100566000,up,up,down,down,down
2020/2/21,79.65499878,80.11250305,77.625,78.26249695,76.32939911,129554000,down,down,down,down,down
2020/2/24,74.31500244,76.04499817,72.30750275,74.54499817,72.70371246,222195200,down,down,down,down,down
2020/2/25,75.23750305,75.63249969,71.53250122,72.01999664,70.24106598,230673600,up,down,down,down,down
2020/2/26,71.63249969,74.47000122,71.625,73.16249847,71.35535431,198054800,down,down,up,up,up
2020/2/27,70.27500153,71.5,68.23999786,68.37999725,66.69099426,320605600,down,down,down,down,down
2020/2/28,64.31500244,69.60250092,64.09249878,68.33999634,66.65197754,426510000,down,down,down,down,down
2020/3/2,70.56999969,75.36000061,69.43000031,74.70249939,72.85731506,341397200,up,up,up,up,up
2020/3/3,75.91750336,76,71.44999695,72.33000183,70.54342651,319475600,up,up,up,down,down
2020/3/4,74.11000061,75.84999847,73.28250122,75.68499756,73.81555176,219178400,down,down,up,up,up
2020/3/5,73.87999725,74.88749695,72.85250092,73.23000336,71.42119598,187572800,down,down,down,down,down
2020/3/6,70.5,72.70500183,70.30750275,72.25749969,70.47271729,226176800,down,down,down,down,down
2020/3/9,65.9375,69.52249908,65.75,66.54250336,64.89889526,286744800,down,down,down,down,down
2020/3/10,69.28500366,71.61000061,67.34249878,71.33499908,69.57299805,285290000,up,up,up,up,up
2020/3/11,69.34750366,70.30500031,67.96499634,68.85749817,67.1566925,255598800,up,down,up,down,down
2020/3/12,63.98500061,67.5,62,62.05749893,60.5246582,418474000,down,down,down,down,down
2020/3/13,66.22250366,69.98000336,63.23749924,69.49250031,67.77601624,370732000,up,up,up,up,up
2020/3/16,60.48749924,64.76999664,60,60.55250168,59.05683136,322423600,down,down,down,down,down
2020/3/17,61.87749863,64.40249634,59.59999847,63.21500015,61.65356827,324056000,up,down,down,up,up
2020/3/18,59.94250107,62.5,59.27999878,61.66749954,60.14429092,300233600,down,down,down,down,down
2020/3/19,61.84749985,63.20999908,60.65250015,61.19499969,59.68345642,271857200,up,up,up,down,down
2020/3/20,61.79499817,62.95750046,57,57.31000137,55.89442062,401693200,down,down,down,down,down
2020/3/23,57.02000046,57.125,53.15250015,56.09249878,54.70699692,336752800,down,down,down,down,down
2020/3/24,59.09000015,61.92250061,58.57500076,61.72000122,60.19549179,287531200,up,up,up,up,up
2020/3/25,62.6875,64.5625,61.07500076,61.38000107,59.86389923,303602000,up,up,up,down,down
2020/3/26,61.63000107,64.66999817,61.59000015,64.61000061,63.01411057,252087200,down,up,up,up,up
2020/3/27,63.1875,63.96749878,61.76250076,61.93500137,60.40517807,204216800,up,down,up,down,down
2020/3/30,62.68500137,63.88000107,62.34999847,63.70249939,62.12902451,167976400,down,down,up,up,up
2020/3/31,63.90000153,65.62249756,63,63.57249832,62.0022316,197002000,up,up,up,down,down
2020/4/1,61.625,62.18000031,59.78250122,60.22750092,58.73985672,176218400,down,down,down,down,down
2020/4/2,60.08499908,61.28749847,59.22499847,61.23249817,59.72003174,165934000,down,down,down,up,up
2020/4/3,60.70000076,61.42499924,59.74250031,60.35250092,58.86177826,129880000,up,up,up,down,down
2020/4/6,62.72499847,65.77749634,62.34500122,65.61750031,63.99672318,201820400,up,up,up,up,up
2020/4/7,67.69999695,67.92500305,64.75,64.85749817,63.25550079,202887200,up,up,up,down,down
2020/4/8,65.68499756,66.84249878,65.30750275,66.51750183,64.87448883,168895200,down,down,up,up,up
2020/4/9,67.17500305,67.51750183,66.17500305,66.99749756,65.34264374,161834800,up,up,up,up,up
2020/4/13,67.07749939,68.42500305,66.45749664,68.3125,66.62514496,131022800,down,up,up,up,up
2020/4/14,70,72.0625,69.51249695,71.76249695,69.98994446,194994800,up,up,up,up,up
2020/4/15,70.59999847,71.58249664,70.15750122,71.10749817,69.35111237,131154400,up,down,up,down,down
2020/4/16,71.84500122,72.05000305,70.58750153,71.67250061,69.90215302,157125200,up,up,up,up,up
2020/4/17,71.17250061,71.73750305,69.21499634,70.69999695,68.95367432,215250000,down,down,down,down,down
2020/4/20,69.48750305,70.41999817,69.21250153,69.23249817,67.52242279,130015200,down,down,down,down,down
2020/4/21,69.06999969,69.3125,66.35749817,67.09249878,65.43528748,180991600,down,down,down,down,down
2020/4/22,68.40249634,69.47499847,68.05000305,69.02500153,67.32006073,116862400,down,up,up,up,up
2020/4/23,68.96749878,70.4375,68.71749878,68.75749969,67.05916595,124814400,up,up,up,down,down
2020/4/24,69.30000305,70.75250244,69.25,70.74250031,68.99512482,126161200,up,up,up,up,up
2020/4/27,70.44999695,71.13500214,69.98750305,70.79250336,69.04390717,117087600,up,up,up,up,up
2020/4/28,71.26999664,71.45749664,69.55000305,69.64499664,67.92473602,112004800,up,up,down,down,down
2020/4/29,71.18250275,72.41750336,70.97250366,71.93250275,70.15575409,137280800,down,up,up,up,up
2020/4/30,72.48999786,73.63249969,72.08750153,73.44999695,71.63576508,183064000,up,up,up,up,up
2020/5/1,71.5625,74.75,71.46250153,72.26750183,70.48247528,240616800,down,up,down,down,down
2020/5/4,72.29250336,73.42250061,71.58000183,73.29000092,71.47969818,133568000,up,down,up,up,up
2020/5/5,73.76499939,75.25,73.61499786,74.38999939,72.55254364,147751200,up,up,up,up,up
2020/5/6,75.11499786,75.80999756,74.71749878,75.15750122,73.30109406,142333600,up,up,up,up,up
2020/5/7,75.80500031,76.29250336,75.49250031,75.93499756,74.05937958,115215200,up,up,up,up,up
2020/5/8,76.41000366,77.58750153,76.07250214,77.53250122,75.82210541,133838400,up,up,up,up,up
2020/5/11,77.02500153,79.26249695,76.80999756,78.75250244,77.01520538,145946400,up,up,up,up,up
2020/5/12,79.45749664,79.92250061,77.72750092,77.85250092,76.13506317,162301200,up,up,up,down,down
2020/5/13,78.03749847,78.98750305,75.80249786,76.91249847,75.21579742,200622400,down,down,down,down,down
2020/5/14,76.12750244,77.44750214,75.38249969,77.38500214,75.67787933,158929200,down,down,down,up,up
2020/5/15,75.08750153,76.97499847,75.05249786,76.92749786,75.23044586,166348400,down,down,down,down,down
